channel,time_ns
2,132429669800
4,132865060300
4,133267438500
4,133497388000
3,133595088100
2,133845313500
2,134337277000
2,134682718200
2,135181153300
3,135648340300
2,135648608000
3,135650820500
2,135903006400
3,136269880200
2,136353525100
1,136994129200
2,137044029400
3,137463150900
3,137783400700
3,138079888900
2,138352180000
4,138601769000
2,139074451100
4,139424418900
4,139824956200
2,140810269700
2,141389108800
4,141748760200
3,141749403800
2,142816219500
4,142847678800
3,142965752100
2,143201588900
2,143247714200
4,143478880300
2,143581278000
2,143634270200
4,143982430300
2,144008099300
3,144449574500
2,144711248400
3,144739627900
2,144779527100
4,145099759700
2,146410723200
1,146480117800
3,146725334500
4,147247149800
2,147572807900
4,147597253300
4,147711324400
1,147880050000
2,148150299000
2,148150366400
4,148197248900
2,148379910800
1,148458468200
4,148504555100
2,148504658200
4,148624611800
2,148690467300
2,148690470100
4,149153255300
4,149550750200
4,149735488800
2,149817511600
4,149902367700
2,150349553300
4,150542084000
4,150581736000
3,150634561900
2,150673969400
4,151260438200
2,151738733400
2,151864863100
2,151960819400
3,152240819800
2,152287664200
1,152373010000
4,153221181100
2,153255336300
4,153402731100
3,153545044900
2,153809566600
2,153902406100
1,154189689700
2,154569604000
1,154966580100
1,155341549700
2,155671307000
1,155727112400
2,155734559500
2,155734995500
4,156412851200
2,156604574600
1,157841730000
2,158285249400
4,158605678000
2,158863121900
2,158971929300
2,158976485800
2,158977213400
4,159052457700
2,159290444200
4,159483971800
4,159756353200
4,159756753500
1,159812403100
1,159894139600
1,160379186700
2,160570655200
4,160733271500
2,160980029300
4,161296006700
4,161458677000
3,161855222500
2,162282486000
4,162715192800
2,162715296300
2,162715541800
1,162756590200
2,162881767600
2,163002693200
2,163457914800
1,163953102700
2,164028586100
2,164077465800
2,164171961800
2,164653766300
2,164653815100
2,164730424500
2,164730807800
4,165090652700
2,165157052800
2,165189321700
3,165459166600
4,165499950700
3,166984643600
4,167749085600
1,168222790100
2,168334569300
2,168957423500
2,169223752500
2,169386981200
2,169501853400
2,169570134900
2,170165306000
4,170219508700
1,170982633300
4,171061312100
3,171283069100
1,171299255000
3,171477841300
3,171550153200
4,171589834000
4,171589913000
4,171613542400
2,171636915600
4,172165813600
2,172572647300
4,173502876700
4,173709560500
4,173826862000
2,174433667800
4,174519226300
3,174851590800
2,174961816400
4,175156666900
1,175156701100
1,175156736400
4,175224658700
4,175501956800
4,175539502700
2,175729380600
2,176024443900
4,176033121300
4,176474350900
4,176488818300
4,176652263200
4,176814486700
2,177302672200
3,177880977900
2,178024949300
1,178090367200
1,178108159700
1,178108577000
2,179259268900
4,179259650500
4,179368099100
2,179490467400
4,179659050000
2,179689089700
2,180092554000
2,180265550000
2,180720369700
4,180954999700
4,181100604200
2,181310039800
1,181486634700
2,181728746600
3,181811226300
4,182134498900
4,182452449200
4,182544466800
4,182747753800
3,183486864100
2,183931871200
2,184114459800
4,184135307600
4,184261051100
2,184402609200
2,184421841600
2,185220478000
4,185424468300
2,185461358300
2,185692863400
2,185693259000
2,185784382700
2,186441209500
4,186481216200
2,186844024400
4,187291245400
4,187350542200
2,187580023200
4,187784143700
1,187788661300
4,187846563600
4,187916265600
2,187967216800
3,187982520400
3,187982532300
2,188327287000
2,188360362900
3,188360698500
1,189107194000
2,190137474500
1,190179772800
2,190197126600
4,190712172800
2,190736934100
1,190738046900
1,191017014800
3,191336961600
4,191574819100
2,191913201100
4,192167845800
4,192454504400
2,192649271100
3,192733649200
2,192928389700
4,193140557500
4,193343891800
1,193554358100
4,194158373300
2,195254575600
1,195363003600
4,195452129100
2,195563783700
2,195589764700
4,195664078400
4,196257327900
2,196504811400
2,196588624000
4,196589789000
2,196592346300
4,196715831000
2,197172419100
3,197386439800
3,197386442700
4,197665662600
2,197684249000
4,198760904400
2,198871446200
4,198926086600
2,198984110700
2,199019263900
3,199098100000
2,200311483300
1,200643129300
2,200740506000
4,200910427500
2,201266142800
1,201291801900
4,201406129200
4,201493901600
2,202161261100
4,202207270300
4,202208845400
1,202702218700
2,202786107900
2,202951111600
1,203049291400
3,203075533100
4,203712649100
1,204196272400
2,204230680900
2,204682518400
4,204909128700
4,205082852500
3,205182979200
4,205341307300
4,205817423200
2,206080558900
2,206080698700
2,206143405000
4,206395691900
2,206695541400
4,208289939900
2,208351772300
2,209419571900
1,209628642700
2,210096570500
4,210351164200
2,210447871400
1,210512741400
2,210624483900
2,210683282100
3,210768396900
4,211698308700
4,212010264100
1,212406761700
3,212600548400
2,212737274600
4,213056451400
3,213094409600
1,213753076700
4,214278730000
2,214636630000
2,214744401600
2,214884131800
2,215184554300
1,215321211900
2,215494720700
2,215494728600
4,215532625100
4,215719318400
1,215754591700
4,215754639000
4,215754708400
2,216074619200
4,216171125400
1,216175720700
3,216777719600
4,216900461000
3,216920868200
4,217154445100
4,217224952600
4,217234629500
2,217241495700
4,217266270300
3,217466603300
3,218148101200
4,218148426400
4,218320236000
2,218420210800
3,218745935200
2,218845126300
1,219047307000
4,219225300300
4,219634247300
2,219722432700
2,219739958200
1,219946101500
2,219958223200
2,220128017000
4,220992092700
3,221047411900
2,221147236700
4,221378410800
2,221439061800
4,221849360800
2,222011899000
4,222012009100
3,222012040100
3,222061364000
3,222244084100
4,223118190300
1,223240646200
4,223266426000
2,223604290100
4,225003840000
4,225218905300
2,225478564200
2,225663034800
4,225663512400
1,226355049100
4,226665418100
4,227050920100
3,227695052000
2,228096261700
4,228111347100
4,228547404900
4,228720381100
4,228941486500
2,228978925200
4,229231794000
2,229928424800
4,229958444000
4,230070807600
3,230649732200
2,230650699600
2,230739519500
4,230987455800
2,231214454400
4,231580042200
2,231680515700
2,231688800800
2,231851575900
1,232090025600
2,232286637500
4,232491429800
4,232755039200
2,233466428500
2,233616418000
2,233761886000
4,233802737900
2,234371444700
1,234449266800
1,235096694500
4,235509356400
3,235542019300
3,235993861900
4,236148843300
3,236335421700
3,236615875000
1,236745221300
4,237249591400
4,237334684000
4,237493576600
4,237656041800
4,237682197200
2,238082173200
2,238410337300
2,238681076100
2,238733801400
4,238799343600
4,239037776100
2,239660111700
2,239660646300
3,240327115800
4,240588933400
1,240705959400
3,240736982000
4,240792441100
2,240904240000
1,241273398900
4,241290975700
2,241771487500
2,241771536100
1,241771824800
4,241802187100
2,241977646600
4,242019559000
1,242372820300
4,242795328300
2,242924820800
4,242930784200
4,243115867000
1,243150279600
3,243541742800
2,243746306000
2,243809148300
4,243885188500
4,243886227500
3,243998306200
2,244234598000
3,244241068300
4,245100892100
2,245437934900
2,245883860000
4,246634294900
2,246867587100
2,246954756800
4,246992826000
2,247462214500
3,247642969000
2,247674633400
2,248061587400
3,248157547700
1,248514307800
4,248614353800
4,249027778200
1,249257019900
4,249263696000
4,249705664300
2,249966741500
2,250254134000
4,250579980400
2,251232223800
4,251258525700
4,251505235000
4,251678641300
4,252096291500
4,252253044400
1,252253204100
4,252515653100
4,252720574200
4,252731379300
4,252867775400
2,253213420500
2,253450080500
2,253697780300
2,253996492100
1,254262241500
4,254642707300
4,254804975400
2,254992918300
2,255425802100
3,255527641800
4,255620252000
3,255847897900
2,256056009800
2,256166094900
3,256166162200
3,256166408900
4,257415787600
2,257418267900
3,257480195200
4,257614853300
3,257815880500
1,258075211600
4,258075407000
4,258172823200
1,258172856600
4,258172991500
4,258387905400
4,258654469900
4,259272565800
2,259376280800
1,259908550300
4,260201631400
3,260282458500
2,260725698200
2,260803616500
4,261164411200
3,261719469600
4,261719546100
4,261761488900
2,261783332900
4,261819953000
4,262039264900
4,262116555500
1,262266576400
2,262507214900
4,262664320500
2,262851570600
2,263067057600
1,263392149300
4,263678896900
2,263813976200
3,263814342700
4,264184673300
4,264184722400
2,264542773600
3,264724528700
2,264952960300
4,264989955800
2,265013166700
4,265139744500
4,265139986800
4,265142911500
2,265731190800
1,265731281000
2,266033443500
1,266245474400
2,266764097900
2,266814176900
3,267416803100
2,267434960200
4,267435341600
1,267435783400
1,267435886000
2,267435902700
2,267436878900
3,267867339300
4,268362908100
2,268458331300
4,268665809600
2,268979843500
2,269019141700
4,269320957900
2,269484678300
3,270118987700
2,270204440100
4,270931913500
2,270962499100
4,271074060100
2,271074125200
3,271134816400
2,271719968000
3,272474587800
4,272600352300
1,273942785100
1,274173948600
4,274365132500
4,274504166400
1,274512980100
4,275340639000
4,275582306200
4,275729134500
2,275862375200
2,276030563200
2,277383528600
4,277405532500
2,277508731500
4,277772868900
4,277773829900
2,277877250000
2,277927666600
2,277927821000
2,278472909900
4,278536098400
2,279201918900
1,279499991800
4,279619289800
2,279756833300
1,280438859100
2,280523993100
4,280524054900
2,280877167100
1,281079010000
4,281220519200
2,281629383600
1,282035012400
3,282183096800
2,282183220000
4,282487664800
3,283442788500
4,283926483700
4,284217500700
2,284339946200
3,284406483900
4,284604129900
4,285311639000
3,285311733900
4,285662571000
4,285972453000
3,286032889200
4,286566147600
4,286672101400
2,286945319700
4,287121316600
2,287158787900
4,287207516700
2,287958923100
2,288045718300
2,288101192800
4,288578213900
3,288794692800
1,288809946800
2,289609839200
2,290102606700
2,290214521600
4,290227966500
4,290612548500
4,290842411700
4,291984667500
1,291997562200
4,292327531200
4,292327562000
1,292634297800
4,292659343400
4,293591490800
2,293700996700
2,294283085500
4,294778201400
4,295006199500
4,295662211800
1,295921676400
4,296070750000
2,296253091700
4,296253196600
1,296253368400
1,298011973500
3,298125205500
2,298248337800
2,298643189300
4,298755587700
2,299046047400
2,299616562300
2,299662011300
2,299853118500
3,300099278700
4,300551875800
4,300665127900
1,300807942100
4,300826640700
4,301615109800
1,301615384900
2,301726990100
2,301727091600
3,301727235700
3,301904734200
4,302374282000
4,302921732800
1,303413294100
4,303551591800
2,303789434900
2,304189131400
4,304503550400
4,304830068800
4,305094605400
4,305124240700
1,305236010800
2,305476458700
4,305485429100
1,306157288600
4,306157302300
1,306615275300
2,306748800900
2,306833744800
2,306901101400
4,306955485300
1,307149779300
2,307675479100
2,308061377300
3,308081173300
2,308123193500
4,308259790300
4,308395916800
4,308640857700
4,309142617100
2,309440590900
2,309473364200
2,309612687500
1,309904827300
3,310999537700
2,311014934000
4,311116871700
3,311204351100
4,311902050400
2,312009689500
2,312663768600
2,312943068500
4,313140557700
2,313180445500
4,313191247500
3,313238353700
1,313327525100
2,313362390000
2,313633569100
1,314492127200
2,314667369100
2,314696522200
4,314696688200
1,314705460800
2,315203169500
4,315230489000
4,315401219000
2,315417865600
1,315676845100
3,316256106000
4,316459688400
2,316811027700
3,316845947600
4,317090934800
2,317316575800
4,317509283000
2,317529592900
4,318824779100
3,318876682500
1,319320553200
4,319388856600
4,320225598100
4,320499391600
4,321092520000
3,321092993600
1,321474011000
2,321701082100
1,321874964700
2,322199209300
2,322490077200
3,322627628800
2,323017253100
2,323461613800
3,323532572700
3,323718469900
4,324237283200
1,324327816400
4,324572825000
2,324620173700
3,325099675200
2,325099867400
2,325153786300
4,325335069900
4,325814739800
2,325830367400
2,325830473900
2,325864038400
4,326036974700
2,326769001500
2,326769052100
4,326787585300
3,327090566300
4,327526008100
4,327577844400
2,327622727500
3,327911094400
4,328448566100
4,328448580900
3,328903898000
4,329035457800
4,329320936900
3,329832942400
3,329845429500
4,329845430800
4,329845543600
4,330369728500
1,330396646600
4,331442201600
2,331474459200
4,331513366300
4,331513407100
2,331528695100
4,332686761000
4,332921130600
4,332921194400
4,333069198200
2,333084861000
2,333084934500
4,333679663900
2,333881417200
2,334330356000
4,334603739100
2,334674144300
1,334693590100
4,334693919400
2,334822688300
3,334901668700
4,335006616900
4,335056851100
2,335230820200
3,335821576800
4,335964924500
4,335965066200
2,336028319100
4,336028356100
3,337238477000
4,337364641500
4,337364883300
1,337757704400
1,338638103900
4,338731188900
1,338963011700
1,338975146300
4,339129569800
4,339160429300
3,339165064000
4,339197885100
3,339258201000
3,339464823100
4,339531888500
4,340621422900
2,340779746300
4,340807325500
4,341057102200
4,341425881200
1,341632108900
4,342089415800
2,342476147700
2,342520871800
3,342640037200
4,342694464700
1,343002114600
2,343304998700
2,343305041200
2,343388505700
4,343455097600
1,343717919600
4,343857116900
4,343882800800
2,343896466500
4,344222593300
4,344486203800
2,344542328300
1,344787602500
2,344862431200
4,345277199500
1,346017085000
4,346168002700
2,346618702200
2,347044467700
2,347155830900
4,347207635600
2,347354414100
1,347528725800
3,347716883300
2,347934672000
2,347934703500
2,347934840300
1,347949192600
4,348179088700
4,348462190200
2,348571244300
2,348746123900
4,349171792700
4,349182720200
1,349232874300
2,349348043500
2,349991691400
2,350117309900
1,350138221800
3,350217215500
1,350233983800
1,350333648700
4,350533395500
4,350964338400
2,351350184000
1,351874513900
2,352107835000
3,352145613400
4,352145884400
2,352538136800
4,352568879400
2,352906713200
3,353037136900
3,353508878700
4,353509750700
4,353613613600
4,353639146300
3,354079593600
2,354102953100
4,354155541400
4,354658712600
1,355103072900
1,356164884300
1,356268051700
4,356326604700
4,356540057900
2,356785542500
2,356844009400
2,356988405100
4,358086970500
4,358221966800
2,358324179500
3,358776613400
2,358825015500
1,359362029400
1,359383657400
4,360525511400
3,360889434700
1,360912732800
4,361320532900
2,361593639900
1,361745787600
2,361747866100
3,361764148900
4,362033893600
4,362090948800
4,362296094600
2,362355777700
2,362632762600
1,362713939500
1,362733951800
1,362809070200
2,362906624200
4,363304200700
2,363313855800
4,363451992700
3,363846277900
1,364162850200
2,364304943800
2,364494269000
4,364811026000
4,365246660200
2,365345348100
4,365747948600
2,365830698600
2,365831752000
4,365881649600
2,365905924600
2,365906080200
2,365906310400
2,366198455500
4,366240655600
3,366301678400
4,366326416400
2,366415211000
2,366473261700
4,366499032300
2,366590030200
4,366911401600
4,367203247300
3,367608637600
2,368301794200
4,369014742500
2,369155420900
4,369264409300
4,369510133900
2,369582427100
4,369765083200
4,369824269900
4,370381595900
3,370514481000
2,370553571900
4,370590551500
3,370681672400
3,370729823000
4,371032061500
4,371758738400
1,371827967500
4,372221197500
2,372254447500
4,372366429500
2,372790184400
1,372790278500
2,373404077100
1,374215682000
4,374482367100
4,374539429100
1,374779657700
2,375173505000
4,375232666200
4,375338766300
1,375662581000
1,376229913400
4,376231042000
3,376580006800
4,376634210100
4,376730759000
2,376852512000
2,376873486100
4,377418601600
4,377701806000
2,378425271900
3,378465477500
4,378970615500
2,379209967200
3,379808616300
2,380380545300
2,380563853400
2,380679409200
2,380779925900
1,380989759100
4,381100300100
3,381181081600
4,382026939700
2,382241291100
2,382619681100
4,382906728700
2,384004578300
2,384456190000
4,384626430900
4,384683367100
2,385127461400
1,385138986900
4,385434389500
4,385757437100
4,385873476400
3,386404850600
4,386675776700
3,387247047200
2,387803626500
3,388105918600
2,388605841700
3,389051518000
2,389051681600
2,389052051900
2,389290274900
3,389458824400
4,389483051900
1,389600922500
4,389655160200
2,390401813900
2,390737394700
1,391486675200
2,391549944300
4,391729818600
2,391950010400
4,392492155400
3,392759487200
4,392841187200
2,393191018500
4,393320862100
4,393777689800
4,394105865600
2,394330938800
4,394672366700
4,394716567800
2,394869282500
2,395290870100
2,395592372700
4,395745038800
4,395808919700
2,396207485100
2,396301806800
3,396478774500
4,397065736600
2,397089464600
2,397492840400
4,398364894800
4,398485777800
1,398530008400
2,398530881800
1,398794987700
4,399233937800
4,399678993000
3,399745424300
1,400267810900
4,400547523000
3,400653605700
3,400743100400
2,400743523600
2,400756470800
2,400853523300
2,400853530200
2,401014736300
1,401416113500
3,401526391200
4,402901908200
3,402905833200
2,403324011800
2,403586909600
4,403680327700
2,403761834300
2,403877066000
4,403979041600
3,404187836500
2,404214001800
2,405083989200
2,405084081600
2,405342825700
4,405510534000
3,406154498900
4,406154627400
2,406522300800
3,406645609500
3,406685833900
4,407162378200
3,407303466800
3,407788222400
2,408074306400
2,408350061100
4,408820760600
2,408955869700
2,409156114000
4,409409955400
2,409715114100
3,409715346700
4,409979609700
3,409980401800
1,409985048000
1,410075694800
4,410335190300
1,410388007900
4,410726716800
4,411858147400
2,412054475000
2,413048286500
1,413915773300
2,414271214300
1,414298957500
1,414571940100
4,414669770800
4,414719499500
3,414867437600
3,415002965700
4,415123780200
2,415126087200
2,415154324600
2,415298442700
4,415484379600
2,415992926600
4,416086459600
2,416294730600
3,416295564800
3,416430690100
4,416773497400
1,417339098200
4,417398131800
4,417722284100
2,417964928100
4,418745779200
4,418795647500
1,419038857300
2,419332886100
4,419473646900
2,419519724600
1,419728834200
2,419969365200
1,420152766400
4,420433702200
4,420705147200
2,420758698600
2,420767605300
2,420767678800
2,420873135500
2,421062944100
2,421281222300
4,421399874900
1,421628338300
2,422060686400
3,422112944500
4,422208550200
4,422277001300
4,422302528000
4,422510387700
4,422549808000
3,422943357300
2,422964571400
2,423125654300
2,423199806500
2,423214034200
2,423335728600
4,423409392700
2,423457353900
2,423699887700
1,425159162800
2,425571521000
4,425574593900
2,425954089000
2,426031665300
4,426732841500
1,426959078200
2,427289479400
3,427296690100
3,427351665100
4,427570230300
2,427864211700
2,427942797800
4,428565145600
3,428662707900
4,428847585900
4,428936119500
4,428936124600
4,428984048700
4,428984100200
4,428984313800
2,429101629800
4,429496730400
2,429566158500
4,429701756700
2,429829694800
3,429829843300
2,430196038400
4,430221119100
2,430319630900
4,430503012400
2,430945066600
1,431068376600
4,431257298600
1,431421858400
4,432067229300
4,432095035200
2,432371219600
2,432517851300
4,432699503400
2,432795826700
1,432823597600
3,432825204800
2,432825279200
4,433866285100
1,433957983000
3,434004234500
2,434067661000
2,434177668500
4,434271588000
4,434358449200
2,434401861900
2,434641469100
2,434713352500
4,434776912300
4,435769806100
2,436209426300
1,436543697200
4,436735791300
3,436792501000
4,436792716200
2,436878525500
1,436966655800
2,436998660700
4,437132435700
2,437455267400
4,437853240600
4,437853314500
2,437853560500
4,438291013300
2,438453725300
1,438457393900
4,438594833200
4,438654788500
1,438989932800
1,438998258400
4,439142420600
4,440036301100
2,440036395100
2,440517663500
4,440597656100
1,440671317700
4,440891706000
2,441172085600
2,441410240400
1,441444610500
1,441444753100
3,441678452500
3,442420514200
4,442703683900
2,442810352200
2,442891027800
2,443177238700
4,443317256200
3,443413464500
4,443494615300
4,443792534100
4,444468947800
4,444658903100
4,444798920200
2,445003575500
3,445184721300
3,445360643400
1,446274651100
2,446632958700
3,447474621000
4,447953512000
1,448220349200
4,448525425400
3,448709848800
1,448709909700
2,448710122200
3,448865318500
2,448874482000
4,448935868700
2,449015823900
4,449042815200
2,449042823300
1,450651284700
2,451688599400
4,452611394600
3,452611720300
2,452625278900
4,453263481900
2,453584298500
2,453751227100
2,453878883400
3,453879020800
4,454275616500
4,454945331000
2,454956820900
2,455133609800
4,455248460100
1,456885061800
4,457126011200
2,457767630600
2,457980705600
4,458213392700
1,458383920400
2,458443185600
2,458551076800
2,458727505900
3,459323004900
1,459522214400
2,460028365600
4,460490479400
2,461324421800
2,461406088600
4,461864204900
1,462685370900
1,462709632800
1,462845270900
3,462882913900
4,462885972200
3,462977575400
2,463386062500
3,463455894600
2,463456006300
2,463681167300
1,464214437300
2,464215677100
3,464215996400
4,464340490300
2,464369793600
2,464430217900
2,464616919300
2,464883246200
4,464912520500
2,465058788500
2,465059642000
2,465633270900
4,465760128100
4,465812674600
2,466068810000
4,466491213100
4,466636912200
4,466691650800
4,466869044500
4,466975548100
2,466975586100
2,466975628700
2,466975758200
3,467183631600
4,467433720000
1,467731325600
3,468121469700
2,468150551400
3,468695777300
4,468792844200
2,469544950100
4,469786600300
2,469873325200
4,470366637500
2,470625329000
4,471657012900
2,471915131600
4,471915272300
2,471915402600
2,471985680200
2,472001032300
2,472175621400
1,472428746900
2,472766740300
3,472988777000
4,473410420100
2,473437185600
4,473570297100
4,473629013800
2,473748741800
2,474394187600
1,475068064400
1,475254184900
2,475254213700
2,475254238500
1,475395076800
4,475442738400
2,475608317900
4,475608587000
2,475876018200
4,475931940300
2,476023719500
4,476047689500
3,476838954200
3,476997151100
1,477112850800
4,477890457900
4,477895018900
4,477914725200
4,478166341500
